timestamp,beacon_id,rssi,channel,x_true,y_true,noise_flag
25.5,B02,-79.3,37,6.555,10.0,none
25.5,B03,-81.59,37,6.555,10.0,none
25.5,B04,-74.52,37,6.555,10.0,none
25.5,B05,-68.8,37,6.555,10.0,none
25.5,B06,-84.38,37,6.555,10.0,none
25.6,B01,-77.8,38,6.416,10.0,none
25.6,B02,-79.32,38,6.416,10.0,none
25.6,B03,-83.48,38,6.416,10.0,none
25.6,B04,-76.22,38,6.416,10.0,none
25.6,B05,-66.94,38,6.416,10.0,none
25.6,B06,-82.97,38,6.416,10.0,none
25.7,B01,-81.89,39,6.277,10.0,none
25.7,B02,-78.05,39,6.277,10.0,none
25.7,B03,-83.5,39,6.277,10.0,none
25.7,B04,-77.59,39,6.277,10.0,none
25.7,B05,-70.77,39,6.277,10.0,none
25.7,B06,-83.35,39,6.277,10.0,none
25.8,B01,-78.62,37,6.138,10.0,none
25.8,B02,-82.38,37,6.138,10.0,none
25.8,B03,-83.45,37,6.138,10.0,none
25.8,B04,-75.39,37,6.138,10.0,none
25.8,B05,-69.78,37,6.138,10.0,none
25.8,B06,-81.87,37,6.138,10.0,none
25.9,B01,-79.23,38,5.999,10.0,none
25.9,B02,-79.52,38,5.999,10.0,none
25.9,B03,-84.36,38,5.999,10.0,none
25.9,B04,-77.02,38,5.999,10.0,none
25.9,B05,-71.12,38,5.999,10.0,none
25.9,B06,-81.9,38,5.999,10.0,none
26.0,B01,-77.64,39,5.86,10.0,none
26.0,B02,-83.7,39,5.86,10.0,multipath
26.0,B03,-85.74,39,5.86,10.0,none
26.0,B04,-72.79,39,5.86,10.0,none
26.0,B05,-68.31,39,5.86,10.0,none
26.0,B06,-82.5,39,5.86,10.0,none
26.1,B01,-81.65,37,5.721,10.0,none
26.1,B02,-79.69,37,5.721,10.0,none
26.1,B03,-82.61,37,5.721,10.0,none
26.1,B04,-75.09,37,5.721,10.0,none
26.1,B05,-72.66,37,5.721,10.0,none
26.1,B06,-80.27,37,5.721,10.0,none
26.2,B01,-76.85,38,5.582,10.0,none
26.2,B02,-83.94,38,5.582,10.0,multipath
26.2,B03,-82.58,38,5.582,10.0,none
26.2,B04,-75.88,38,5.582,10.0,none
26.2,B05,-67.47,38,5.582,10.0,none
26.2,B06,-82.77,38,5.582,10.0,none
26.3,B01,-83.02,39,5.443,10.0,none
26.3,B02,-79.7,39,5.443,10.0,none
26.3,B03,-80.25,39,5.443,10.0,none
26.3,B04,-76.04,39,5.443,10.0,none
26.3,B05,-71.69,39,5.443,10.0,none
26.3,B06,-86.28,39,5.443,10.0,multipath
26.4,B01,-78.84,37,5.304,10.0,none
26.4,B02,-77.37,37,5.304,10.0,none
26.4,B03,-83.07,37,5.304,10.0,none
26.4,B04,-70.55,37,5.304,10.0,none
26.4,B05,-73.33,37,5.304,10.0,none
26.4,B06,-83.11,37,5.304,10.0,none
26.5,B01,-79.81,38,5.165,10.0,none
26.5,B02,-84.01,38,5.165,10.0,none
26.5,B03,-87.06,38,5.165,10.0,none
26.5,B04,-73.53,38,5.165,10.0,none
26.5,B05,-70.83,38,5.165,10.0,none
26.5,B06,-84.96,38,5.165,10.0,none
26.6,B01,-80.0,39,5.026,10.0,none
26.6,B02,-77.62,39,5.026,10.0,none
26.6,B03,-86.49,39,5.026,10.0,none
26.6,B04,-75.45,39,5.026,10.0,none
26.6,B05,-77.13,39,5.026,10.0,none
26.6,B06,-81.29,39,5.026,10.0,none
26.7,B01,-79.01,37,4.887,10.0,none
26.7,B02,-82.92,37,4.887,10.0,none
26.7,B03,-81.85,37,4.887,10.0,none
26.7,B04,-74.37,37,4.887,10.0,none
26.7,B05,-74.44,37,4.887,10.0,none
26.7,B06,-81.7,37,4.887,10.0,none
26.8,B01,-78.29,38,4.748,10.0,none
26.8,B02,-81.93,38,4.748,10.0,none
26.8,B03,-83.7,38,4.748,10.0,none
26.8,B04,-73.39,38,4.748,10.0,none
26.8,B05,-71.12,38,4.748,10.0,none
26.8,B06,-84.19,38,4.748,10.0,none
26.9,B01,-76.99,39,4.609,10.0,none
26.9,B02,-83.59,39,4.609,10.0,none
26.9,B03,-83.05,39,4.609,10.0,none
26.9,B04,-69.91,39,4.609,10.0,none
26.9,B05,-72.84,39,4.609,10.0,none
26.9,B06,-80.17,39,4.609,10.0,none
27.0,B01,-83.18,37,4.47,10.0,multipath
27.0,B02,-82.38,37,4.47,10.0,none
27.0,B03,-86.38,37,4.47,10.0,none
27.0,B04,-70.12,37,4.47,10.0,none
27.0,B05,-76.46,37,4.47,10.0,none
27.0,B06,-84.27,37,4.47,10.0,none
27.1,B01,-79.11,38,4.331,10.0,none
27.1,B02,-81.01,38,4.331,10.0,none
27.1,B03,-85.93,38,4.331,10.0,none
27.1,B04,-71.83,38,4.331,10.0,none
27.1,B05,-76.18,38,4.331,10.0,none
27.1,B06,-79.84,38,4.331,10.0,none
27.2,B01,-81.54,39,4.192,10.0,none
27.2,B02,-81.66,39,4.192,10.0,none
27.2,B03,-83.38,39,4.192,10.0,none
27.2,B04,-75.9,39,4.192,10.0,none
27.2,B05,-74.68,39,4.192,10.0,none
27.2,B06,-81.75,39,4.192,10.0,none
27.3,B01,-84.82,37,4.053,10.0,multipath
27.3,B02,-81.25,37,4.053,10.0,none
27.3,B03,-84.49,37,4.053,10.0,none
27.3,B04,-72.44,37,4.053,10.0,none
27.3,B05,-74.97,37,4.053,10.0,none
27.3,B06,-83.22,37,4.053,10.0,none
27.4,B01,-81.28,38,3.914,10.0,none
27.4,B02,-79.98,38,3.914,10.0,none
27.4,B03,-86.67,38,3.914,10.0,none
27.4,B04,-70.81,38,3.914,10.0,none
27.4,B05,-77.61,38,3.914,10.0,multipath
27.4,B06,-81.06,38,3.914,10.0,none
27.5,B01,-80.79,39,3.775,10.0,none
27.5,B02,-82.57,39,3.775,10.0,none
27.5,B03,-82.91,39,3.775,10.0,none
27.5,B04,-71.82,39,3.775,10.0,none
27.5,B05,-70.51,39,3.775,10.0,none
27.5,B06,-83.36,39,3.775,10.0,none
27.6,B01,-79.38,37,3.636,10.0,none
27.6,B02,-79.66,37,3.636,10.0,none
27.6,B03,-83.76,37,3.636,10.0,none
27.6,B04,-69.33,37,3.636,10.0,none
27.6,B05,-74.86,37,3.636,10.0,none
27.6,B06,-83.61,37,3.636,10.0,none
27.7,B01,-80.3,38,3.497,10.0,none
27.7,B02,-82.18,38,3.497,10.0,none
27.7,B03,-80.41,38,3.497,10.0,none
27.7,B04,-70.3,38,3.497,10.0,none
27.7,B05,-73.13,38,3.497,10.0,none
27.7,B06,-87.62,38,3.497,10.0,multipath
27.8,B01,-81.46,39,3.358,10.0,none
27.8,B02,-82.02,39,3.358,10.0,none
27.8,B03,-84.5,39,3.358,10.0,none
27.8,B04,-70.87,39,3.358,10.0,none
27.8,B05,-77.67,39,3.358,10.0,none
27.8,B06,-83.93,39,3.358,10.0,none
27.9,B01,-79.28,37,3.219,10.0,none
27.9,B02,-84.68,37,3.219,10.0,none
27.9,B03,-87.81,37,3.219,10.0,none
27.9,B04,-74.52,37,3.219,10.0,none
27.9,B05,-79.34,37,3.219,10.0,none
27.9,B06,-83.16,37,3.219,10.0,none
28.0,B01,-79.17,38,3.08,10.0,none
28.0,B02,-84.3,38,3.08,10.0,none
28.0,B03,-83.54,38,3.08,10.0,none
28.0,B04,-68.42,38,3.08,10.0,none
28.0,B05,-76.14,38,3.08,10.0,none
28.0,B06,-82.94,38,3.08,10.0,none
28.1,B01,-78.64,39,2.941,10.0,none
28.1,B02,-81.99,39,2.941,10.0,none
28.1,B03,-81.99,39,2.941,10.0,none
28.1,B04,-71.85,39,2.941,10.0,none
28.1,B05,-77.16,39,2.941,10.0,none
28.1,B06,-88.43,39,2.941,10.0,none
28.2,B01,-77.9,37,2.802,10.0,none
28.2,B02,-82.1,37,2.802,10.0,none
28.2,B03,-81.72,37,2.802,10.0,none
28.2,B04,-72.9,37,2.802,10.0,none
28.2,B05,-73.42,37,2.802,10.0,none
28.2,B06,-88.2,37,2.802,10.0,none
28.3,B01,-87.82,38,2.663,10.0,shadow
28.3,B02,-80.96,38,2.663,10.0,none
28.3,B03,-85.93,38,2.663,10.0,none
28.3,B04,-71.44,38,2.663,10.0,shadow
28.3,B05,-78.49,38,2.663,10.0,none
28.3,B06,-90.21,38,2.663,10.0,shadow
28.4,B01,-86.15,39,2.524,10.0,shadow
28.4,B02,-81.12,39,2.524,10.0,none
28.4,B03,-91.79,39,2.524,10.0,multipath
28.4,B04,-77.49,39,2.524,10.0,shadow
28.4,B05,-77.06,39,2.524,10.0,none
28.4,B06,-90.05,39,2.524,10.0,shadow
28.5,B01,-85.57,37,2.385,10.0,shadow
28.5,B02,-78.81,37,2.385,10.0,none
28.5,B03,-86.23,37,2.385,10.0,none
28.5,B04,-73.62,37,2.385,10.0,shadow
28.5,B05,-77.01,37,2.385,10.0,none
28.5,B06,-89.72,37,2.385,10.0,shadow
28.6,B01,-84.93,38,2.246,10.0,shadow
28.6,B02,-84.71,38,2.246,10.0,none
28.6,B03,-83.64,38,2.246,10.0,none
28.6,B04,-79.18,38,2.246,10.0,shadow
28.6,B05,-78.14,38,2.246,10.0,none
28.6,B06,-89.4,38,2.246,10.0,shadow
28.7,B01,-85.3,39,2.107,10.0,shadow
28.7,B02,-82.94,39,2.107,10.0,none
28.7,B03,-84.36,39,2.107,10.0,none
28.7,B04,-73.79,39,2.107,10.0,shadow
28.7,B05,-78.48,39,2.107,10.0,none
28.7,B06,-92.5,39,2.107,10.0,shadow
28.8,B01,-84.52,37,2.0,9.968,shadow
28.8,B02,-81.13,37,2.0,9.968,none
28.8,B03,-85.88,37,2.0,9.968,none
28.8,B04,-71.31,37,2.0,9.968,shadow
28.8,B05,-78.03,37,2.0,9.968,none
28.8,B06,-92.84,37,2.0,9.968,shadow
28.9,B01,-84.74,38,2.0,9.829,shadow
28.9,B02,-80.48,38,2.0,9.829,none
28.9,B03,-86.71,38,2.0,9.829,none
28.9,B04,-78.1,38,2.0,9.829,shadow
28.9,B05,-80.41,38,2.0,9.829,none
28.9,B06,-87.32,38,2.0,9.829,shadow
29.0,B01,-84.83,39,2.0,9.69,shadow
29.0,B02,-83.33,39,2.0,9.69,none
29.0,B03,-84.4,39,2.0,9.69,none
29.0,B04,-76.26,39,2.0,9.69,shadow
29.0,B05,-75.27,39,2.0,9.69,none
29.0,B06,-91.51,39,2.0,9.69,shadow
29.1,B01,-84.26,37,2.0,9.551,shadow
29.1,B02,-79.5,37,2.0,9.551,none
29.1,B03,-87.52,37,2.0,9.551,none
29.1,B04,-74.94,37,2.0,9.551,shadow
29.1,B05,-77.17,37,2.0,9.551,none
29.1,B06,-89.69,37,2.0,9.551,shadow
29.2,B01,-89.63,38,2.0,9.412,shadow
29.2,B02,-80.51,38,2.0,9.412,none
29.2,B03,-86.01,38,2.0,9.412,none
29.2,B04,-74.81,38,2.0,9.412,shadow
29.2,B05,-77.25,38,2.0,9.412,none
29.2,B06,-92.6,38,2.0,9.412,shadow
29.3,B01,-86.29,39,2.0,9.273,shadow
29.3,B02,-81.42,39,2.0,9.273,none
29.3,B03,-84.75,39,2.0,9.273,none
29.3,B04,-76.54,39,2.0,9.273,shadow
29.3,B05,-80.32,39,2.0,9.273,none
29.3,B06,-88.66,39,2.0,9.273,shadow
29.4,B01,-84.66,37,2.0,9.134,shadow
29.4,B02,-80.7,37,2.0,9.134,none
29.4,B03,-84.86,37,2.0,9.134,none
29.4,B04,-76.44,37,2.0,9.134,shadow
29.4,B05,-77.28,37,2.0,9.134,none
29.4,B06,-90.8,37,2.0,9.134,shadow
29.5,B01,-81.18,38,2.0,8.995,shadow
29.5,B02,-81.05,38,2.0,8.995,none
29.5,B03,-85.76,38,2.0,8.995,none
29.5,B04,-78.47,38,2.0,8.995,shadow
29.5,B05,-77.96,38,2.0,8.995,none
29.5,B06,-90.65,38,2.0,8.995,shadow
29.6,B01,-78.93,39,2.0,8.856,shadow
29.6,B02,-81.61,39,2.0,8.856,none
29.6,B03,-84.29,39,2.0,8.856,none
29.6,B04,-76.02,39,2.0,8.856,shadow
29.6,B05,-80.55,39,2.0,8.856,none
29.6,B06,-91.57,39,2.0,8.856,shadow
29.7,B01,-87.42,37,2.0,8.717,shadow
29.7,B02,-81.91,37,2.0,8.717,none
29.7,B03,-87.93,37,2.0,8.717,none
29.7,B04,-76.33,37,2.0,8.717,shadow
29.7,B05,-78.99,37,2.0,8.717,none
29.7,B06,-86.9,37,2.0,8.717,shadow
29.8,B01,-83.92,38,2.0,8.578,shadow
29.8,B02,-81.25,38,2.0,8.578,none
29.8,B03,-86.26,38,2.0,8.578,none
29.8,B04,-81.59,38,2.0,8.578,shadow
29.8,B05,-75.97,38,2.0,8.578,none
29.8,B06,-92.81,38,2.0,8.578,shadow
29.9,B01,-82.41,39,2.0,8.439,shadow
29.9,B02,-80.83,39,2.0,8.439,none
29.9,B03,-87.48,39,2.0,8.439,none
29.9,B04,-78.66,39,2.0,8.439,shadow
29.9,B05,-79.19,39,2.0,8.439,none
29.9,B06,-93.64,39,2.0,8.439,shadow
30.0,B01,-83.28,37,2.0,8.3,shadow
30.0,B02,-87.19,37,2.0,8.3,multipath
30.0,B03,-83.27,37,2.0,8.3,none
30.0,B04,-78.0,37,2.0,8.3,shadow
30.0,B05,-80.69,37,2.0,8.3,none
30.0,B06,-91.39,37,2.0,8.3,shadow
30.1,B01,-84.83,38,2.0,8.161,shadow
30.1,B02,-77.26,38,2.0,8.161,none
30.1,B03,-80.77,38,2.0,8.161,none
30.1,B04,-81.48,38,2.0,8.161,shadow
30.1,B05,-74.58,38,2.0,8.161,none
30.1,B06,-87.9,38,2.0,8.161,shadow
30.2,B01,-80.99,39,2.0,8.022,shadow
30.2,B02,-83.24,39,2.0,8.022,none
30.2,B03,-83.04,39,2.0,8.022,none
30.2,B04,-76.22,39,2.0,8.022,shadow
30.2,B05,-78.5,39,2.0,8.022,none
30.2,B06,-91.07,39,2.0,8.022,shadow
30.3,B01,-82.21,37,2.0,7.883,shadow
30.3,B02,-79.65,37,2.0,7.883,none
30.3,B03,-79.74,37,2.0,7.883,none
30.3,B04,-80.74,37,2.0,7.883,shadow
30.3,B05,-80.53,37,2.0,7.883,none
30.3,B06,-96.5,37,2.0,7.883,shadow
30.4,B01,-81.7,38,2.0,7.744,shadow
30.4,B02,-80.05,38,2.0,7.744,none
30.4,B03,-83.85,38,2.0,7.744,none
30.4,B04,-80.53,38,2.0,7.744,shadow
30.4,B05,-77.95,38,2.0,7.744,none
30.4,B06,-91.88,38,2.0,7.744,shadow
30.5,B01,-80.69,39,2.0,7.605,shadow
30.5,B02,-77.7,39,2.0,7.605,none
30.5,B03,-83.06,39,2.0,7.605,none
30.5,B04,-79.08,39,2.0,7.605,shadow
30.5,B05,-80.04,39,2.0,7.605,none
30.5,B06,-91.6,39,2.0,7.605,shadow
30.6,B01,-83.3,37,2.0,7.466,shadow
30.6,B02,-79.16,37,2.0,7.466,none
30.6,B03,-82.78,37,2.0,7.466,none
30.6,B04,-78.98,37,2.0,7.466,shadow
30.6,B05,-76.29,37,2.0,7.466,none
30.6,B06,-88.93,37,2.0,7.466,shadow
30.7,B01,-80.39,38,2.0,7.327,shadow
30.7,B02,-78.02,38,2.0,7.327,none
30.7,B03,-85.65,38,2.0,7.327,none
30.7,B04,-81.8,38,2.0,7.327,shadow
30.7,B05,-79.29,38,2.0,7.327,none
30.7,B06,-91.2,38,2.0,7.327,shadow
30.8,B01,-86.25,39,2.0,7.188,shadow
30.8,B02,-81.22,39,2.0,7.188,none
30.8,B03,-84.73,39,2.0,7.188,none
30.8,B04,-74.2,39,2.0,7.188,shadow
30.8,B05,-76.93,39,2.0,7.188,none
30.8,B06,-93.63,39,2.0,7.188,shadow
30.9,B01,-81.69,37,2.0,7.049,shadow
30.9,B02,-78.79,37,2.0,7.049,none
30.9,B03,-85.47,37,2.0,7.049,none
30.9,B04,-86.21,37,2.0,7.049,shadow
30.9,B05,-80.33,37,2.0,7.049,none
30.9,B06,-89.57,37,2.0,7.049,shadow
31.0,B01,-80.77,38,2.0,6.91,shadow
31.0,B02,-77.79,38,2.0,6.91,none
31.0,B03,-85.52,38,2.0,6.91,none
31.0,B04,-80.46,38,2.0,6.91,shadow
31.0,B05,-77.67,38,2.0,6.91,none
31.0,B06,-90.2,38,2.0,6.91,shadow
31.1,B01,-80.58,39,2.0,6.771,shadow
31.1,B02,-84.88,39,2.0,6.771,none
31.1,B03,-84.79,39,2.0,6.771,none
31.1,B04,-81.31,39,2.0,6.771,shadow
31.1,B05,-79.93,39,2.0,6.771,none
31.1,B06,-91.75,39,2.0,6.771,shadow
31.2,B01,-84.85,37,2.0,6.632,shadow
31.2,B02,-80.4,37,2.0,6.632,none
31.2,B03,-88.17,37,2.0,6.632,multipath
31.2,B04,-81.62,37,2.0,6.632,shadow
31.2,B05,-76.59,37,2.0,6.632,none
31.2,B06,-90.52,37,2.0,6.632,shadow
31.3,B01,-79.73,38,2.0,6.493,shadow
31.3,B02,-76.47,38,2.0,6.493,none
31.3,B03,-88.73,38,2.0,6.493,none
31.3,B04,-81.3,38,2.0,6.493,shadow
31.3,B05,-78.64,38,2.0,6.493,none
31.3,B06,-88.84,38,2.0,6.493,shadow
31.4,B01,-79.77,39,2.0,6.354,shadow
31.4,B02,-80.12,39,2.0,6.354,none
31.4,B03,-82.77,39,2.0,6.354,none
31.4,B04,-85.42,39,2.0,6.354,shadow
31.4,B05,-77.74,39,2.0,6.354,none
31.4,B06,-93.21,39,2.0,6.354,shadow
31.5,B01,-85.02,37,2.0,6.215,shadow
31.5,B02,-77.47,37,2.0,6.215,none
31.5,B03,-86.06,37,2.0,6.215,none
31.5,B04,-80.12,37,2.0,6.215,shadow
31.5,B05,-79.19,37,2.0,6.215,none
31.5,B06,-92.01,37,2.0,6.215,shadow
31.6,B01,-83.21,38,2.0,6.076,multipath
31.6,B02,-79.09,38,2.0,6.076,none
31.6,B03,-80.38,38,2.0,6.076,none
31.6,B04,-78.12,38,2.0,6.076,multipath
31.6,B05,-79.28,38,2.0,6.076,none
31.6,B06,-86.12,38,2.0,6.076,none
31.7,B01,-76.91,39,2.0,5.937,none
31.7,B02,-80.99,39,2.0,5.937,none
31.7,B03,-87.3,39,2.0,5.937,none
31.7,B04,-75.5,39,2.0,5.937,none
31.7,B05,-76.72,39,2.0,5.937,none
31.7,B06,-85.58,39,2.0,5.937,none
31.8,B01,-73.98,37,2.0,5.798,none
31.8,B02,-78.01,37,2.0,5.798,none
31.8,B03,-86.11,37,2.0,5.798,none
31.8,B04,-74.06,37,2.0,5.798,none
31.8,B05,-79.36,37,2.0,5.798,none
31.8,B06,-81.77,37,2.0,5.798,none
31.9,B01,-72.03,38,2.0,5.659,none
31.9,B02,-79.44,38,2.0,5.659,none
31.9,B03,-85.12,38,2.0,5.659,none
31.9,B04,-72.15,38,2.0,5.659,none
31.9,B05,-81.11,38,2.0,5.659,none
31.9,B06,-80.94,38,2.0,5.659,none
32.0,B01,-71.91,39,2.0,5.52,none
32.0,B02,-79.74,39,2.0,5.52,none
32.0,B03,-84.78,39,2.0,5.52,none
32.0,B04,-73.97,39,2.0,5.52,none
32.0,B05,-81.56,39,2.0,5.52,none
32.0,B06,-86.65,39,2.0,5.52,none
32.1,B01,-72.51,37,2.0,5.381,none
32.1,B02,-78.12,37,2.0,5.381,none
32.1,B03,-83.75,37,2.0,5.381,none
32.1,B04,-70.66,37,2.0,5.381,none
32.1,B05,-78.95,37,2.0,5.381,none
32.1,B06,-85.61,37,2.0,5.381,none
32.2,B01,-72.02,38,2.0,5.242,none
32.2,B02,-77.49,38,2.0,5.242,none
32.2,B03,-85.46,38,2.0,5.242,none
32.2,B04,-77.9,38,2.0,5.242,none
32.2,B05,-78.59,38,2.0,5.242,none
32.2,B06,-85.56,38,2.0,5.242,none
32.3,B01,-75.41,39,2.0,5.103,none
32.3,B02,-79.91,39,2.0,5.103,none
32.3,B03,-81.79,39,2.0,5.103,none
32.3,B04,-76.55,39,2.0,5.103,none
32.3,B05,-79.08,39,2.0,5.103,none
32.3,B06,-87.59,39,2.0,5.103,none
32.4,B01,-76.22,37,2.0,4.964,none
32.4,B02,-82.05,37,2.0,4.964,none
32.4,B03,-84.31,37,2.0,4.964,none
32.4,B04,-77.64,37,2.0,4.964,none
32.4,B05,-83.76,37,2.0,4.964,none
32.4,B06,-80.31,37,2.0,4.964,none
32.5,B01,-73.32,38,2.0,4.825,none
32.5,B02,-80.03,38,2.0,4.825,none
32.5,B03,-82.48,38,2.0,4.825,none
32.5,B04,-75.7,38,2.0,4.825,none
32.5,B05,-78.99,38,2.0,4.825,none
32.5,B06,-81.84,38,2.0,4.825,none
32.6,B01,-73.63,39,2.0,4.686,none
32.6,B02,-76.91,39,2.0,4.686,none
32.6,B03,-86.22,39,2.0,4.686,none
32.6,B04,-78.88,39,2.0,4.686,none
32.6,B05,-81.83,39,2.0,4.686,none
32.6,B06,-84.33,39,2.0,4.686,none
32.7,B01,-72.96,37,2.0,4.547,none
32.7,B02,-79.38,37,2.0,4.547,none
32.7,B03,-83.65,37,2.0,4.547,none
32.7,B04,-74.62,37,2.0,4.547,none
32.7,B05,-82.57,37,2.0,4.547,none
32.7,B06,-83.63,37,2.0,4.547,none
32.8,B01,-70.91,38,2.0,4.408,none
32.8,B02,-77.63,38,2.0,4.408,none
32.8,B03,-83.36,38,2.0,4.408,none
32.8,B04,-77.55,38,2.0,4.408,none
32.8,B05,-82.27,38,2.0,4.408,none
32.8,B06,-82.69,38,2.0,4.408,none
32.9,B01,-74.09,39,2.0,4.269,none
32.9,B02,-77.08,39,2.0,4.269,none
32.9,B03,-81.54,39,2.0,4.269,none
32.9,B04,-74.96,39,2.0,4.269,none
32.9,B05,-79.59,39,2.0,4.269,none
32.9,B06,-90.01,39,2.0,4.269,multipath
33.0,B01,-74.21,37,2.0,4.13,none
33.0,B02,-79.04,37,2.0,4.13,none
33.0,B03,-84.67,37,2.0,4.13,none
33.0,B04,-78.38,37,2.0,4.13,none
33.0,B05,-79.42,37,2.0,4.13,none
33.0,B06,-83.79,37,2.0,4.13,none
33.1,B01,-71.99,38,2.0,3.991,none
33.1,B02,-77.94,38,2.0,3.991,none
33.1,B03,-88.04,38,2.0,3.991,multipath
33.1,B04,-80.63,38,2.0,3.991,none
33.1,B05,-80.68,38,2.0,3.991,none
33.1,B06,-84.17,38,2.0,3.991,none
33.2,B01,-69.15,39,2.0,3.852,none
33.2,B02,-78.01,39,2.0,3.852,none
33.2,B03,-86.19,39,2.0,3.852,none
33.2,B04,-76.94,39,2.0,3.852,none
33.2,B05,-80.14,39,2.0,3.852,none
33.2,B06,-83.65,39,2.0,3.852,none
33.3,B01,-70.91,37,2.0,3.713,none
33.3,B02,-79.0,37,2.0,3.713,none
33.3,B03,-83.3,37,2.0,3.713,none
33.3,B04,-78.05,37,2.0,3.713,none
33.3,B05,-75.67,37,2.0,3.713,none
33.3,B06,-85.38,37,2.0,3.713,none
33.4,B01,-73.55,38,2.0,3.574,none
33.4,B02,-74.26,38,2.0,3.574,none
33.4,B03,-83.01,38,2.0,3.574,none
33.4,B04,-77.53,38,2.0,3.574,none
33.4,B05,-80.61,38,2.0,3.574,none
33.4,B06,-84.76,38,2.0,3.574,none
33.5,B01,-70.33,39,2.0,3.435,none
33.5,B02,-81.84,39,2.0,3.435,none
33.5,B03,-79.58,39,2.0,3.435,none
33.5,B04,-78.52,39,2.0,3.435,none
33.5,B05,-85.3,39,2.0,3.435,multipath
33.5,B06,-86.04,39,2.0,3.435,none
33.6,B01,-68.0,37,2.0,3.296,none
33.6,B02,-77.16,37,2.0,3.296,none
33.6,B03,-87.07,37,2.0,3.296,none
33.6,B04,-78.46,37,2.0,3.296,none
33.6,B05,-83.5,37,2.0,3.296,none
33.6,B06,-80.98,37,2.0,3.296,none
33.7,B01,-69.36,38,2.0,3.157,none
33.7,B02,-80.04,38,2.0,3.157,none
33.7,B03,-83.47,38,2.0,3.157,none
33.7,B04,-73.01,38,2.0,3.157,none
33.7,B05,-79.68,38,2.0,3.157,none
33.7,B06,-87.73,38,2.0,3.157,none
33.8,B01,-70.93,39,2.0,3.018,none
33.8,B02,-83.31,39,2.0,3.018,multipath
33.8,B03,-81.18,39,2.0,3.018,none
33.8,B04,-79.05,39,2.0,3.018,none
33.8,B05,-78.98,39,2.0,3.018,none
33.8,B06,-84.37,39,2.0,3.018,none
33.9,B01,-69.46,37,2.0,2.879,none
33.9,B02,-75.16,37,2.0,2.879,none
33.9,B03,-83.97,37,2.0,2.879,none
33.9,B04,-77.25,37,2.0,2.879,none
33.9,B05,-78.83,37,2.0,2.879,none
33.9,B06,-83.16,37,2.0,2.879,none
34.0,B01,-72.52,38,2.0,2.74,none
34.0,B02,-77.89,38,2.0,2.74,none
34.0,B03,-83.34,38,2.0,2.74,none
34.0,B04,-74.87,38,2.0,2.74,none
34.0,B05,-77.95,38,2.0,2.74,none
34.0,B06,-83.38,38,2.0,2.74,none
34.1,B01,-69.59,39,2.0,2.601,none
34.1,B02,-76.81,39,2.0,2.601,none
34.1,B03,-94.3,39,2.0,2.601,multipath
34.1,B04,-76.32,39,2.0,2.601,none
34.1,B05,-79.91,39,2.0,2.601,none
34.1,B06,-83.82,39,2.0,2.601,none
34.2,B01,-74.67,37,2.0,2.462,multipath
34.2,B02,-76.84,37,2.0,2.462,none
34.2,B03,-85.3,37,2.0,2.462,none
34.2,B04,-82.92,37,2.0,2.462,none
34.2,B05,-83.68,37,2.0,2.462,none
34.2,B06,-85.14,37,2.0,2.462,none
34.3,B01,-68.86,38,2.0,2.323,none
34.3,B02,-78.36,38,2.0,2.323,none
34.3,B03,-86.66,38,2.0,2.323,none
34.3,B04,-83.6,38,2.0,2.323,none
34.3,B05,-78.06,38,2.0,2.323,none
34.3,B06,-86.87,38,2.0,2.323,none
34.4,B01,-66.7,39,2.0,2.184,none
34.4,B02,-79.17,39,2.0,2.184,none
34.4,B03,-83.66,39,2.0,2.184,none
34.4,B04,-76.23,39,2.0,2.184,none
34.4,B05,-83.95,39,2.0,2.184,none
34.4,B06,-81.68,39,2.0,2.184,none
34.5,B01,-67.67,37,2.0,2.045,none
34.5,B02,-79.42,37,2.0,2.045,none
34.5,B03,-85.3,37,2.0,2.045,none
34.5,B04,-78.95,37,2.0,2.045,none
34.5,B05,-89.18,37,2.0,2.045,multipath
34.5,B06,-84.29,37,2.0,2.045,none
34.6,B01,-67.39,38,2.094,2.0,none
34.6,B02,-77.95,38,2.094,2.0,none
34.6,B03,-84.46,38,2.094,2.0,none
34.6,B04,-78.13,38,2.094,2.0,none
34.6,B05,-84.23,38,2.094,2.0,none
34.6,B06,-84.9,38,2.094,2.0,none
34.7,B01,-72.56,39,2.233,2.0,none
34.7,B02,-81.37,39,2.233,2.0,none
34.7,B03,-81.96,39,2.233,2.0,none
34.7,B04,-79.28,39,2.233,2.0,none
34.7,B05,-79.53,39,2.233,2.0,none
34.7,B06,-84.4,39,2.233,2.0,none
34.8,B01,-73.21,37,2.372,2.0,none
34.8,B02,-74.22,37,2.372,2.0,none
34.8,B03,-84.27,37,2.372,2.0,none
34.8,B04,-80.21,37,2.372,2.0,none
34.8,B05,-81.53,37,2.372,2.0,none
34.8,B06,-91.36,37,2.372,2.0,none
34.9,B01,-73.06,38,2.511,2.0,none
34.9,B02,-75.2,38,2.511,2.0,none
34.9,B03,-87.75,38,2.511,2.0,none
34.9,B04,-78.35,38,2.511,2.0,none
34.9,B05,-79.46,38,2.511,2.0,none
34.9,B06,-87.49,38,2.511,2.0,none
35.0,B01,-71.65,39,2.65,2.0,none
35.0,B02,-79.3,39,2.65,2.0,none
35.0,B03,-85.75,39,2.65,2.0,none
